選舉區,登記日期,姓名,推薦之政黨,備註
臺南市山上區明和里,2022-09-02,陳翔森,無,
臺南市山上區南洲里,2022-08-30,李振家,無,
臺南市山上區山上里,2022-08-30,謝英南,無,
臺南市山上區山上里,2022-08-31,郭文仁,無,
臺南市山上區新莊里,2022-08-29,黃羿穎,無,
臺南市山上區新莊里,2022-08-31,陳朝家,無,
臺南市山上區玉峯里,2022-08-29,張朝盛,無,
臺南市山上區玉峯里,2022-08-30,陳啓瑞,無,
臺南市山上區玉峯里,2022-08-31,,無,
臺南市山上區平陽里,2022-08-31,汪明俊,無,
臺南市山上區平陽里,2022-08-31,董振錫,無,
臺南市山上區豐德里,2022-08-29,劉進祿,無,
臺南市山上區豐德里,2022-08-31,李明良,無,
臺南市玉井區玉井里,2022-08-31,葉俊甫,無,
臺南市玉井區玉田里,2022-08-31,陳明智,無,
臺南市玉井區玉田里,2022-09-01,楊秀慧,無,
臺南市玉井區中正里,2022-09-01,王清風,無,
臺南市玉井區竹圍里,2022-08-31,劉木圍,無,
臺南市玉井區沙田里,2022-08-30,邱文化,無,
臺南市玉井區沙田里,2022-08-31,王美華,無,
臺南市玉井區三埔里,2022-08-31,陳金敏,無,
臺南市玉井區三和里,2022-08-31,李寶雄,無,
臺南市玉井區望明里,2022-08-31,李麗華,無,
臺南市玉井區層林里,2022-08-31,嚴福春,無,
臺南市玉井區層林里,2022-09-01,嚴玉鄰,無,
臺南市玉井區豐里里,2022-08-31,羅銘輝,無,
臺南市玉井區豐里里,2022-08-31,陳耀哲,無,
臺南市楠西區楠西里,2022-08-31,劉富誠,無,
臺南市楠西區灣丘里,2022-08-31,龎順吉,無,
臺南市楠西區灣丘里,2022-09-02,沈金柱,無,
臺南市楠西區密枝里,2022-08-31,賴文義,無,
臺南市楠西區密枝里,2022-09-01,林明杉,無,
臺南市楠西區照興里,2022-08-31,江森原,無,
臺南市楠西區鹿田里,2022-08-29,黃漢威,無,
臺南市楠西區鹿田里,2022-08-31,胡文杰,無,
臺南市楠西區龜丹里,2022-08-31,林茂松,無,
臺南市楠西區龜丹里,2022-09-02,賴慧修,無,
臺南市楠西區東勢里,2022-09-01,張事民,無,
臺南市南化區南化里,2022-08-31,余俊輝,無,
臺南市南化區南化里,2022-09-01,錢素菊,無,
臺南市南化區小崙里,2022-08-31,張毓仁,無,
臺南市南化區中坑里,2022-08-31,錢百萬,無,
臺南市南化區中坑里,2022-08-31,呂柏章,無,
臺南市南化區北平里,2022-08-31,洪明石,無,
臺南市南化區東和里,2022-08-31,林志明,無,
臺南市南化區東和里,2022-08-31,鄂文斌,無,
臺南市南化區西埔里,2022-08-29,陳基得,無,
臺南市南化區西埔里,2022-08-29,陳志得,無,
臺南市南化區北寮里,2022-08-31,李坤童,無,
臺南市南化區玉山里,2022-08-31,邱永霖,無,
臺南市南化區關山里,2022-08-31,謝國男,無,
臺南市左鎮區光和里,2022-08-29,卓勝安,無,
臺南市左鎮區光和里,2022-08-30,張買素珍,無,
臺南市左鎮區榮和里,2022-08-29,茅明旭,無,
臺南市左鎮區榮和里,2022-09-01,邱國輝,無,
臺南市左鎮區榮和里,2022-09-02,胡添丁,無,
臺南市左鎮區左鎮里,2022-08-29,林谷芳,無,
臺南市左鎮區左鎮里,2022-08-29,尹登義,無,
臺南市左鎮區中正里,2022-08-31,尤世旭,無,
臺南市左鎮區中正里,2022-08-31,林榮昭,無,
臺南市左鎮區睦光里,2022-08-29,黃永發,無,
臺南市左鎮區睦光里,2022-08-31,蘇健南,無,
臺南市左鎮區睦光里,2022-09-01,蕭璧琳,無,
臺南市左鎮區內庄里,2022-08-31,謝龍泉,無,
臺南市左鎮區內庄里,2022-08-31,林崑龍,無,
臺南市左鎮區澄山里,2022-08-29,穆宏男,無,
臺南市左鎮區岡林里,2022-08-29,羅周文,無,
臺南市左鎮區岡林里,2022-09-01,陳柳足,無,
臺南市左鎮區草山里,2022-08-31,車福耀,無,
臺南市左鎮區草山里,2022-09-02,溫榮泰,無,
臺南市左鎮區二寮里,2022-08-29,楊來枝,無,
臺南市仁德區太子里,2022-08-29,鄭悅生,民主進步黨,
臺南市仁德區太子里,2022-08-31,徐徽梁,無,
臺南市仁德區土庫里,2022-08-29,黃富建,無,
臺南市仁德區一甲里,2022-08-31,楊富田,無,
臺南市仁德區仁德里,2022-08-29,林家正,無,
臺南市仁德區仁德里,2022-09-01,王文道,無,
臺南市仁德區仁德里,2022-09-02,吳中清,無,
臺南市仁德區仁義里,2022-08-29,鍾銘洋,無,
臺南市仁德區仁義里,2022-08-31,鍾志明,無,
臺南市仁德區仁義里,2022-09-01,李佩蓉,無,
臺南市仁德區新田里,2022-08-31,王俊傑,無,
臺南市仁德區新田里,2022-09-02,柯敦仁,無,
臺南市仁德區後壁里,2022-08-29,謝耀美,無,
臺南市仁德區後壁里,2022-08-31,劉中安,民主進步黨,
臺南市仁德區後壁里,2022-09-01,蔡誌倫,無,
臺南市仁德區上崙里,2022-08-31,李紫瑀,無,
臺南市仁德區上崙里,2022-09-02,陳建仁,無,
臺南市仁德區保安里,2022-08-29,黃錦滄,無,
臺南市仁德區保安里,2022-08-31,顏榮城,民主進步黨,
臺南市仁德區成功里,2022-09-01,鄭晴而,無,
臺南市仁德區仁和里,2022-08-29,梁珍全,無,
臺南市仁德區仁和里,2022-09-02,蘇琮惠,無,
臺南市仁德區仁和里,2022-09-02,譚代均,無,
臺南市仁德區仁愛里,2022-08-29,張台昇,無,
臺南市仁德區二行里,2022-08-29,吳忠慶,無,
臺南市仁德區大甲里,2022-08-29,許榮宗,無,
臺南市仁德區大甲里,2022-08-29,吳金寶,無,
臺南市仁德區中洲里,2022-08-31,葉清仁,無,
臺南市仁德區文賢里,2022-09-02,林江溪,無,
臺南市歸仁區南保里,2022-08-29,劉源祥,無,
臺南市歸仁區南保里,2022-08-31,黃良生,無,
臺南市歸仁區南保里,2022-08-31,陳忠育,無,
臺南市歸仁區南保里,2022-09-01,詹凱元,無,
臺南市歸仁區六甲里,2022-09-01,林石象,無,
臺南市歸仁區六甲里,2022-09-01,林坤略,無,
臺南市歸仁區歸仁里,2022-08-31,嚴銓鑫,無,
臺南市歸仁區歸仁里,2022-09-02,王振翰,無,
臺南市歸仁區後市里,2022-08-29,張文義,無,
臺南市歸仁區辜厝里,2022-08-29,陳朝騫,無,
臺南市歸仁區許厝里,2022-08-30,許春加,無,
臺南市歸仁區許厝里,2022-09-01,陳素鸞,無,
臺南市歸仁區看西里,2022-08-29,楊專成,無,
臺南市歸仁區看東里,2022-08-29,王正慎,無,
臺南市歸仁區崙頂里,2022-08-31,徐進德,無,
臺南市歸仁區沙崙里,2022-08-29,李明山,無,
臺南市歸仁區大潭里,2022-08-29,黃錫家,無,
臺南市歸仁區大潭里,2022-09-01,林俊成,無,
臺南市歸仁區武東里,2022-08-31,劉延欽,無,
臺南市歸仁區八甲里,2022-09-02,黃國勛,無,
臺南市歸仁區七甲里,2022-08-31,郭世文,無,
臺南市歸仁區七甲里,2022-09-01,郭克忠,無,
臺南市歸仁區媽廟里,2022-08-31,張宏志,無,
臺南市歸仁區西埔里,2022-08-30,李啟仁,無,
臺南市歸仁區西埔里,2022-08-30,鄭福利,無,
臺南市歸仁區西埔里,2022-09-01,李英哲,無,
臺南市歸仁區大廟里,2022-08-31,陳壽啟,無,
臺南市歸仁區大廟里,2022-09-01,陳淩澤,無,
臺南市歸仁區南興里,2022-09-01,朱璟漢,無,
臺南市歸仁區新厝里,2022-08-30,林文斌,無,
臺南市歸仁區新厝里,2022-09-01,蘇元崇,無,
臺南市歸仁區歸南里,2022-08-31,吳忠霖,無,
臺南市歸仁區文化里,2022-08-29,黃國棟,無,
臺南市歸仁區文化里,2022-09-01,陳富榮,無,
臺南市關廟區關廟里,2022-09-01,楊宗輝,無,
臺南市關廟區山西里,2022-09-01,楊啓賢,無,
臺南市關廟區香洋里,2022-08-29,沈永林,無,
臺南市關廟區香洋里,2022-08-30,盧建平,無,
臺南市關廟區北勢里,2022-08-29,郭水道,無,
臺南市關廟區新埔里,2022-08-29,張敬仁,無,
臺南市關廟區新埔里,2022-09-02,黃春柳,無,
臺南市關廟區新光里,2022-08-31,黃瑞池,無,
臺南市關廟區五甲里,2022-08-29,蔡明松,無,
臺南市關廟區五甲里,2022-08-30,盧振良,民主進步黨,
臺南市關廟區東勢里,2022-08-29,方耀南,無,
臺南市關廟區松腳里,2022-09-01,李文良,無,
臺南市關廟區松腳里,2022-09-01,楊文慶,無,
臺南市關廟區深坑里,2022-08-29,林國治,無,
臺南市關廟區深坑里,2022-08-30,張榮崇,無,
臺南市關廟區深坑里,2022-08-31,李美女,無,
臺南市關廟區深坑里,2022-09-02,張順良,無,
臺南市關廟區布袋里,2022-08-31,陳龍目,無,
臺南市關廟區埤頭里,2022-08-29,許文進,無,
臺南市關廟區下湖里,2022-08-31,陳照明,無,
臺南市關廟區下湖里,2022-09-02,董錦松,無,
臺南市關廟區花園里,2022-08-31,郭文郁,無,
臺南市關廟區花園里,2022-08-31,楊建銘,無,
臺南市關廟區龜洞里,2022-08-29,王澤源,無,
臺南市關廟區龜洞里,2022-08-30,洪世東,無,
臺南市龍崎區崎頂里,2022-09-01,黃怡婷,無,
臺南市龍崎區崎頂里,2022-09-02,黃嘉慶,無,
臺南市龍崎區土崎里,2022-08-31,林宏忠,無,
臺南市龍崎區中坑里,2022-08-31,陳茂全,無,
臺南市龍崎區楠坑里,2022-08-31,洪坤木,無,
臺南市龍崎區牛埔里,2022-08-30,陳正印,無,
臺南市龍崎區牛埔里,2022-08-31,陳泰祥,無,
臺南市龍崎區大坪里,2022-09-01,陳正陽,無,
臺南市龍崎區大坪里,2022-09-02,余文生,無,
臺南市龍崎區龍船里,2022-08-29,林忠成,無,
臺南市龍崎區龍船里,2022-08-31,林成堂,無,
臺南市龍崎區龍船里,2022-08-31,林萬億,無,
臺南市龍崎區石𥕢里,2022-08-31,洪坤山,無,
臺南市龍崎區石𥕢里,2022-09-01,余瑞凱,無,
臺南市永康區五王里,2022-08-30,蔡博智,無,
臺南市永康區五王里,2022-08-30,陳志宏,民主進步黨,
臺南市永康區五王里,2022-08-30,蔡志偉,無,
臺南市永康區五王里,2022-08-31,吳燕霖,無,
臺南市永康區網寮里,2022-09-02,林高田,無,
臺南市永康區網寮里,2022-09-02,魏銘城,無,
臺南市永康區永康里,2022-08-29,魏萬順,無,
臺南市永康區永康里,2022-09-01,李佳鴻,無,
臺南市永康區埔園里,2022-08-31,林坤宏,無,
臺南市永康區埔園里,2022-09-01,柯景維,民主進步黨,
臺南市永康區大橋里,2022-08-31,梁峯楠,無,
臺南市永康區大橋里,2022-09-01,李建志,無,
臺南市永康區王行里,2022-08-29,陳丁為,無,
臺南市永康區烏竹里,2022-08-31,鄭美妙,無,
臺南市永康區烏竹里,2022-09-01,陳壬子,無,
臺南市永康區蔦松里,2022-08-31,鄭崢嶸,無,
臺南市永康區蔦松里,2022-08-31,許金龍,無,
臺南市永康區三民里,2022-08-30,陳和志,無,
臺南市永康區塩行里,2022-08-31,劉天福,民主進步黨,
臺南市永康區塩行里,2022-09-01,劉志明,無,
臺南市永康區甲頂里,2022-08-30,吳和祥,民主進步黨,
臺南市永康區大灣里,2022-08-29,鄭文義,無,
臺南市永康區東灣里,2022-08-29,李明堂,無,
臺南市永康區東灣里,2022-09-02,李明權,無,
臺南市永康區西灣里,2022-08-30,李元慶,無,
臺南市永康區西灣里,2022-08-31,陳永祥,民主進步黨,
臺南市永康區南灣里,2022-08-30,詹瑞美,無,
臺南市永康區崑山里,2022-08-30,李忠信,無,
臺南市永康區崑山里,2022-09-02,方暉喻,無,
臺南市永康區北灣里,2022-08-29,鄭德清,無,
臺南市永康區北灣里,2022-08-29,方富詳,無,
臺南市永康區北灣里,2022-08-31,鄭瑞益,無,
臺南市永康區北灣里,2022-09-02,劉秋婕,無,
臺南市永康區新樹里,2022-08-29,陳日祥,無,
臺南市永康區復興里,2022-08-29,吳秋明,中國國民黨,
臺南市永康區復興里,2022-09-01,殷新昇,無,
臺南市永康區復國里,2022-08-31,劉海樹,無,
臺南市永康區復國里,2022-09-01,林水池,無,
臺南市永康區復國里,2022-09-01,李步雲,中國國民黨,
臺南市永康區建國里,2022-08-31,鍾國寶,中國國民黨,
臺南市永康區建國里,2022-09-01,行志英,無,
臺南市永康區神洲里,2022-08-31,歐煌崇,無,
臺南市永康區西勢里,2022-09-01,郭芳默,無,
臺南市永康區西勢里,2022-09-01,陳素珍,無,
臺南市永康區成功里,2022-08-29,曾文俊,無,
臺南市永康區成功里,2022-09-02,金冠宏,無,
臺南市永康區中興里,2022-09-02,蔡昭蓉,無,
臺南市永康區中興里,2022-09-02,楊家銘,中國國民黨,
臺南市永康區勝利里,2022-08-30,卓進鏞,無,
臺南市永康區勝利里,2022-08-31,楊遠波,無,
臺南市永康區龍潭里,2022-09-01,陳岳文,無,
臺南市永康區龍潭里,2022-09-02,李俊銘,無,
臺南市永康區光復里,2022-08-30,蔡金山,無,
臺南市永康區塩洲里,2022-08-31,毛三宝,無,
臺南市永康區二王里,2022-08-31,郭宗基,無,
臺南市永康區二王里,2022-08-31,謝文奇,無,
臺南市永康區六合里,2022-09-02,李信輝,民主進步黨,
臺南市永康區六合里,2022-09-02,賴明騰,無,
臺南市永康區三合里,2022-09-01,黄雅珊,無,
臺南市永康區三合里,2022-09-01,朱水發,無,
臺南市永康區東橋里,2022-08-30,陳振安,無,
臺南市永康區東橋里,2022-09-01,王怡舜,無,
臺南市永康區安康里,2022-08-29,王君哲,無,
臺南市永康區安康里,2022-08-30,鄭順鴻,無,
臺南市永康區西橋里,2022-08-29,黃明同,無,
臺南市永康區西橋里,2022-09-01,黄翠華,無,
臺南市永康區尚頂里,2022-08-29,沈水應,無,
臺南市永康區尚頂里,2022-09-01,周三貴,無,
臺南市永康區復華里,2022-09-01,王松俊,無,
臺南市永康區復華里,2022-09-01,曾榮裕,無,
臺南市永康區復華里,2022-09-02,王嵐,中國國民黨,
臺南市永康區正強里,2022-08-31,吳燕義,民主進步黨,
臺南市永康區正強里,2022-08-31,遊國生,無,
臺南市永康區中華里,2022-08-29,林再益,無,
臺南市永康區中華里,2022-09-01,林義泰,無,
臺南市永康區中華里,2022-09-02,張脩紹,無,
臺南市永康區北興里,2022-09-01,鄭文生,無,
臺南市永康區龍埔里,2022-08-29,楊里慶,無,
臺南市永康區龍埔里,2022-08-31,沈育濃,無,
臺南市永康區永明里,2022-09-01,吳深濤,無,
臺南市永康區塩興里,2022-08-31,鄭進在,無,
臺南市永康區塩興里,2022-09-02,戴宗禮,無,
臺南市東區富裕里,2022-08-31,董進龍,無,
臺南市東區裕農里,2022-09-02,陳良濱,中國國民黨,
臺南市東區大智里,2022-08-30,張哲生,無,
臺南市東區大智里,2022-08-31,黃日新,無,
臺南市東區崇學里,2022-08-30,陳長提,中國國民黨,
臺南市東區泉南里,2022-08-29,洪孟甫,中國國民黨,
臺南市東區仁和里,2022-08-31,潘裕良,無,
臺南市東區仁和里,2022-09-01,蔡仁欣,無,
臺南市東區仁和里,2022-09-02,陳奕翰,無,
臺南市東區後甲里,2022-08-29,王南寶,中國國民黨,
臺南市東區後甲里,2022-08-31,陳振宗,無,
臺南市東區東光里,2022-08-29,許文能,中國國民黨,
臺南市東區東光里,2022-08-31,劉金幸,無,
臺南市東區新東里,2022-08-30,杜志毅,無,
臺南市東區新東里,2022-08-31,潘玉淳,無,
臺南市東區新東里,2022-09-01,江艷嬪,中國國民黨,
臺南市東區中西里,2022-08-31,郭信成,無,
臺南市東區中西里,2022-09-01,陳怡文,無,
臺南市東區東安里,2022-08-30,吳參賢,中國國民黨,
臺南市東區崇明里,2022-08-29,李仁慈,無,
臺南市東區崇明里,2022-08-30,張家詒,中國國民黨,
臺南市東區自強里,2022-08-31,魏伊鈴,無,
臺南市東區自強里,2022-09-01,鍾聯家,無,
臺南市東區和平里,2022-08-31,洪榮俊,無,
臺南市東區和平里,2022-08-31,戴嘉怡,無,
臺南市東區路東里,2022-08-30,楊華珍,無,
臺南市東區大德里,2022-09-01,黃玉女,無,
臺南市東區大德里,2022-09-02,吳震巍,無,
臺南市東區關聖里,2022-09-01,鍾秀梅,無,
臺南市東區關聖里,2022-09-02,周楹婍,無,
臺南市東區衛國里,2022-08-30,陳積慶,無,
臺南市東區衛國里,2022-08-31,陳盈良,無,
臺南市東區衛國里,2022-09-02,莊如婷,無,
臺南市東區崇善里,2022-08-31,陳建銘,民主進步黨,
臺南市東區崇善里,2022-09-01,吳文仁,無,
臺南市東區崇善里,2022-09-02,黃榮裕,無,
臺南市東區富強里,2022-08-30,侯信崇,無,
臺南市東區富強里,2022-08-31,李寶猜,無,
臺南市東區圍下里,2022-08-30,石桂霖,無,
臺南市東區小東里,2022-09-01,余天翔,無,
臺南市東區小東里,2022-09-02,黃貫中,無,
臺南市東區大學里,2022-08-29,黄荀武,中國國民黨,
臺南市東區龍山里,2022-08-31,許福銘,無,
臺南市東區虎尾里,2022-09-01,李泓嶢,無,
臺南市東區德高里,2022-08-31,蘇秀敏,無,
臺南市東區德高里,2022-08-31,陳美雀,無,
臺南市東區莊敬里,2022-08-29,林志勲,無,
臺南市東區莊敬里,2022-09-01,林永俊,無,
臺南市東區大福里,2022-08-31,陳錦秀,民主進步黨,
臺南市東區忠孝里,2022-08-30,蔡孟葦,無,
臺南市東區忠孝里,2022-08-31,吳清安,無,
臺南市東區忠孝里,2022-08-31,侯光飛,無,
臺南市東區崇誨里,2022-08-30,衡建勳,無,
臺南市東區崇誨里,2022-08-30,蔣開創,無,
臺南市東區崇誨里,2022-09-01,趙洪芝,中國國民黨,
臺南市東區崇誨里,2022-09-01,王豊鈞,無,
臺南市東區崇誨里,2022-09-01,鍾丞鈞,無,
臺南市東區東明里,2022-08-29,郭秀琴,無,
臺南市東區東明里,2022-09-01,許立明,無,
臺南市東區崇德里,2022-08-30,陳福來,中國國民黨,
臺南市東區東智里,2022-08-31,陳素芳,中國國民黨,
臺南市東區東智里,2022-09-01,吳金輝,無,
臺南市東區東聖里,2022-08-31,黃英慈,無,
臺南市東區東聖里,2022-09-01,胡瑋琦,無,
臺南市東區崇成里,2022-08-30,陳文進,中國國民黨,
臺南市東區東門里,2022-08-29,劉家銘,無,
臺南市東區東門里,2022-08-30,陳憲明,中國國民黨,
臺南市東區成大里,2022-08-31,張歸樵,無,
臺南市東區成大里,2022-09-02,夏劍絢,無,
臺南市東區大同里,2022-08-30,鄭少茵,無,
臺南市東區大同里,2022-08-31,謝明魁,無,
臺南市東區大同里,2022-08-31,侯雲靚,無,
臺南市東區德光里,2022-09-02,曾國全,中國國民黨,
臺南市東區崇信里,2022-08-30,葉輝宏,無,
臺南市東區崇文里,2022-08-29,陳育民,無,
臺南市東區崇文里,2022-09-02,陳冠瑒,中國國民黨,
臺南市東區復興里,2022-08-31,陳郭玉指,民主進步黨,
臺南市東區復興里,2022-09-02,郭耀儒,無,
臺南市東區裕聖里,2022-08-31,黃姿雅,無,
臺南市東區裕聖里,2022-08-31,柯銓泰,無,
